Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Active,WHO Region
Heilongjiang,China,47.862,127.7615,2020-01-26,15,1,0,14,Western Pacific
Henan,China,37.8957,114.9042,2020-01-26,83,1,0,82,Western Pacific
Hong Kong,China,22.3,114.2,2020-01-26,8,0,0,8,Western Pacific
Hubei,China,30.9756,112.2707,2020-01-26,1058,52,42,964,Western Pacific
Hunan,China,27.6104,111.7088,2020-01-26,69,0,0,69,Western Pacific
Inner Mongolia,China,44.0935,113.9448,2020-01-26,7,0,0,7,Western Pacific
Jiangsu,China,32.9711,119.455,2020-01-26,33,0,1,32,Western Pacific
Jiangxi,China,27.614,115.7221,2020-01-26,36,0,0,36,Western Pacific
Jilin,China,43.6661,126.1923,2020-01-26,4,0,0,4,Western Pacific
Liaoning,China,41.2956,122.6085,2020-01-26,21,0,0,21,Western Pacific
Macau,China,22.1667,113.55,2020-01-26,5,0,0,5,Western Pacific
Ningxia,China,37.2692,106.1655,2020-01-26,4,0,0,4,Western Pacific
Qinghai,China,35.7452,95.9956,2020-01-26,1,0,0,1,Western Pacific
Shaanxi,China,35.1917,108.8701,2020-01-26,22,0,0,22,Western Pacific
Shandong,China,36.3427,118.1498,2020-01-26,46,0,0,46,Western Pacific
Shanghai,China,31.202,121.4491,2020-01-26,40,1,1,38,Western Pacific
Shanxi,China,37.5777,112.2922,2020-01-26,9,0,0,9,Western Pacific
Sichuan,China,30.6171,102.7103,2020-01-26,44,0,0,44,Western Pacific
Tianjin,China,39.3054,117.323,2020-01-26,14,0,0,14,Western Pacific
Tibet,China,31.6927,88.0924,2020-01-26,0,0,0,0,Western Pacific
Xinjiang,China,41.1129,85.2401,2020-01-26,4,0,0,4,Western Pacific
Yunnan,China,24.974,101.487,2020-01-26,16,0,0,16,Western Pacific
Zhejiang,China,29.1832,120.0934,2020-01-26,104,0,1,103,Western Pacific
Faroe Islands,Denmark,61.8926,-6.9118,2020-01-26,0,0,0,0,Europe
Greenland,Greenland,71.7069,-42.6043,2020-01-26,0,0,0,0,Europe
French Guiana,France,3.9339,-53.1258,2020-01-26,0,0,0,0,Europe
French Polynesia,France,-17.6797,149.4068,2020-01-26,0,0,0,0,Europe
Guadeloupe,France,16.265,-61.551,2020-01-26,0,0,0,0,Europe
Mayotte,France,-12.8275,45.166244,2020-01-26,0,0,0,0,Europe
New Caledonia,France,-20.904305,165.618042,2020-01-26,0,0,0,0,Europe
Reunion,France,-21.1151,55.5364,2020-01-26,0,0,0,0,Europe
Saint Barthelemy,France,17.9,-62.8333,2020-01-26,0,0,0,0,Europe
St Martin,France,18.0708,-63.0501,2020-01-26,0,0,0,0,Europe
Martinique,France,14.6415,-61.0242,2020-01-26,0,0,0,0,Europe
Aruba,Netherlands,12.5211,-69.9683,2020-01-26,0,0,0,0,Europe
Curacao,Netherlands,12.1696,-68.99,2020-01-26,0,0,0,0,Europe
Sint Maarten,Netherlands,18.0425,-63.0548,2020-01-26,0,0,0,0,Europe
Bermuda,United Kingdom,32.3078,-64.7505,2020-01-26,0,0,0,0,Europe
Cayman Islands,United Kingdom,19.3133,-81.2546,2020-01-26,0,0,0,0,Europe
Channel Islands,United Kingdom,49.3723,-2.3644,2020-01-26,0,0,0,0,Europe
Gibraltar,United Kingdom,36.1408,-5.3536,2020-01-26,0,0,0,0,Europe
Isle of Man,United Kingdom,54.2361,-4.5481,2020-01-26,0,0,0,0,Europe
Montserrat,United Kingdom,16.742498,-62.187366,2020-01-26,0,0,0,0,Europe
Northwest Territories,Canada,64.8255,-124.8457,2020-01-26,0,0,0,0,Americas
Yukon,Canada,64.2823,-135.0,2020-01-26,0,0,0,0,Americas
Anguilla,United Kingdom,18.2206,-63.0686,2020-01-26,0,0,0,0,Europe
British Virgin Islands,United Kingdom,18.4207,-64.64,2020-01-26,0,0,0,0,Europe
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-01-26,0,0,0,0,Europe
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-01-26,0,0,0,0,Europe
Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-01-26,0,0,0,0,Europe
Australian Capital Territory,Australia,-35.4735,149.0124,2020-01-27,0,0,0,0,Western Pacific
New South Wales,Australia,-33.8688,151.2093,2020-01-27,4,0,0,4,Western Pacific
Northern Territory,Australia,-12.4634,130.8456,2020-01-27,0,0,0,0,Western Pacific
Queensland,Australia,-27.4698,153.0251,2020-01-27,0,0,0,0,Western Pacific
South Australia,Australia,-34.9285,138.6007,2020-01-27,0,0,0,0,Western Pacific
Tasmania,Australia,-42.8821,147.3272,2020-01-27,0,0,0,0,Western Pacific
Victoria,Australia,-37.8136,144.9631,2020-01-27,1,0,0,1,Western Pacific
Western Australia,Australia,-31.9505,115.8605,2020-01-27,0,0,0,0,Western Pacific
Alberta,Canada,53.9333,-116.5765,2020-01-27,0,0,0,0,Americas
British Columbia,Canada,53.7267,-127.6476,2020-01-27,0,0,0,0,Americas
Manitoba,Canada,53.7609,-98.8139,2020-01-27,0,0,0,0,Americas
New Brunswick,Canada,46.5653,-66.4619,2020-01-27,0,0,0,0,Americas
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-01-27,0,0,0,0,Americas
Nova Scotia,Canada,44.682,-63.7443,2020-01-27,0,0,0,0,Americas
Ontario,Canada,51.2538,-85.3232,2020-01-27,1,0,0,1,Americas
Prince Edward Island,Canada,46.5107,-63.4168,2020-01-27,0,0,0,0,Americas
Quebec,Canada,52.9399,-73.5491,2020-01-27,0,0,0,0,Americas
Saskatchewan,Canada,52.9399,-106.4509,2020-01-27,0,0,0,0,Americas
Anhui,China,31.8257,117.2264,2020-01-27,70,0,0,70,Western Pacific
Beijing,China,40.1824,116.4142,2020-01-27,80,1,2,77,Western Pacific
Chongqing,China,30.0572,107.874,2020-01-27,110,0,0,110,Western Pacific
Fujian,China,26.0789,117.9874,2020-01-27,59,0,0,59,Western Pacific
Gansu,China,35.7518,104.2861,2020-01-27,14,0,0,14,Western Pacific
Guangdong,China,23.3417,113.4244,2020-01-27,151,0,4,147,Western Pacific
Guangxi,China,23.8298,108.7881,2020-01-27,46,0,0,46,Western Pacific
Guizhou,China,26.8154,106.8748,2020-01-27,7,0,0,7,Western Pacific
Hainan,China,19.1959,109.7453,2020-01-27,33,1,0,32,Western Pacific
Hebei,China,39.549,116.1306,2020-01-27,18,1,0,17,Western Pacific
Heilongjiang,China,47.862,127.7615,2020-01-27,21,1,0,20,Western Pacific
Henan,China,37.8957,114.9042,2020-01-27,128,1,0,127,Western Pacific
Hong Kong,China,22.3,114.2,2020-01-27,8,0,0,8,Western Pacific
Hubei,China,30.9756,112.2707,2020-01-27,1423,76,45,1302,Western Pacific
Hunan,China,27.6104,111.7088,2020-01-27,100,0,0,100,Western Pacific
Inner Mongolia,China,44.0935,113.9448,2020-01-27,11,0,0,11,Western Pacific
Jiangsu,China,32.9711,119.455,2020-01-27,47,0,1,46,Western Pacific
Jiangxi,China,27.614,115.7221,2020-01-27,72,0,2,70,Western Pacific
Jilin,China,43.6661,126.1923,2020-01-27,6,0,0,6,Western Pacific
Liaoning,China,41.2956,122.6085,2020-01-27,27,0,0,27,Western Pacific
Macau,China,22.1667,113.55,2020-01-27,6,0,0,6,Western Pacific
Ningxia,China,37.2692,106.1655,2020-01-27,7,0,0,7,Western Pacific
Qinghai,China,35.7452,95.9956,2020-01-27,6,0,0,6,Western Pacific
Shaanxi,China,35.1917,108.8701,2020-01-27,35,0,0,35,Western Pacific
Shandong,China,36.3427,118.1498,2020-01-27,75,0,0,75,Western Pacific
Shanghai,China,31.202,121.4491,2020-01-27,53,1,3,49,Western Pacific
Shanxi,China,37.5777,112.2922,2020-01-27,13,0,0,13,Western Pacific
Sichuan,China,30.6171,102.7103,2020-01-27,69,0,0,69,Western Pacific
Tianjin,China,39.3054,117.323,2020-01-27,23,0,0,23,Western Pacific
Tibet,China,31.6927,88.0924,2020-01-27,0,0,0,0,Western Pacific
Xinjiang,China,41.1129,85.2401,2020-01-27,5,0,0,5,Western Pacific
Yunnan,China,24.974,101.487,2020-01-27,26,0,0,26,Western Pacific
Zhejiang,China,29.1832,120.0934,2020-01-27,128,0,1,127,Western Pacific
Faroe Islands,Denmark,61.8926,-6.9118,2020-01-27,0,0,0,0,Europe
Greenland,Greenland,71.7069,-42.6043,2020-01-27,0,0,0,0,Europe
French Guiana,France,3.9339,-53.1258,2020-01-27,0,0,0,0,Europe
French Polynesia,France,-17.6797,149.4068,2020-01-27,0,0,0,0,Europe
Guadeloupe,France,16.265,-61.551,2020-01-27,0,0,0,0,Europe
Mayotte,France,-12.8275,45.166244,2020-01-27,0,0,0,0,Europe
New Caledonia,France,-20.904305,165.618042,2020-01-27,0,0,0,0,Europe
Reunion,France,-21.1151,55.5364,2020-01-27,0,0,0,0,Europe
Saint Barthelemy,France,17.9,-62.8333,2020-01-27,0,0,0,0,Europe
St Martin,France,18.0708,-63.0501,2020-01-27,0,0,0,0,Europe
Martinique,France,14.6415,-61.0242,2020-01-27,0,0,0,0,Europe
Aruba,Netherlands,12.5211,-69.9683,2020-01-27,0,0,0,0,Europe
Curacao,Netherlands,12.1696,-68.99,2020-01-27,0,0,0,0,Europe
Sint Maarten,Netherlands,18.0425,-63.0548,2020-01-27,0,0,0,0,Europe
Bermuda,United Kingdom,32.3078,-64.7505,2020-01-27,0,0,0,0,Europe
Cayman Islands,United Kingdom,19.3133,-81.2546,2020-01-27,0,0,0,0,Europe
Channel Islands,United Kingdom,49.3723,-2.3644,2020-01-27,0,0,0,0,Europe
Gibraltar,United Kingdom,36.1408,-5.3536,2020-01-27,0,0,0,0,Europe
Isle of Man,United Kingdom,54.2361,-4.5481,2020-01-27,0,0,0,0,Europe
Montserrat,United Kingdom,16.742498,-62.187366,2020-01-27,0,0,0,0,Europe
Northwest Territories,Canada,64.8255,-124.8457,2020-01-27,0,0,0,0,Americas
Yukon,Canada,64.2823,-135.0,2020-01-27,0,0,0,0,Americas
Anguilla,United Kingdom,18.2206,-63.0686,2020-01-27,0,0,0,0,Europe
British Virgin Islands,United Kingdom,18.4207,-64.64,2020-01-27,0,0,0,0,Europe
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-01-27,0,0,0,0,Europe
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-01-27,0,0,0,0,Europe
Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-01-27,0,0,0,0,Europe
Australian Capital Territory,Australia,-35.4735,149.0124,2020-01-28,0,0,0,0,Western Pacific
New South Wales,Australia,-33.8688,151.2093,2020-01-28,4,0,0,4,Western Pacific
Northern Territory,Australia,-12.4634,130.8456,2020-01-28,0,0,0,0,Western Pacific
Queensland,Australia,-27.4698,153.0251,2020-01-28,0,0,0,0,Western Pacific
South Australia,Australia,-34.9285,138.6007,2020-01-28,0,0,0,0,Western Pacific
Tasmania,Australia,-42.8821,147.3272,2020-01-28,0,0,0,0,Western Pacific
Victoria,Australia,-37.8136,144.9631,2020-01-28,1,0,0,1,Western Pacific
Western Australia,Australia,-31.9505,115.8605,2020-01-28,0,0,0,0,Western Pacific
Alberta,Canada,53.9333,-116.5765,2020-01-28,0,0,0,0,Americas
British Columbia,Canada,53.7267,-127.6476,2020-01-28,1,0,0,1,Americas
Manitoba,Canada,53.7609,-98.8139,2020-01-28,0,0,0,0,Americas
New Brunswick,Canada,46.5653,-66.4619,2020-01-28,0,0,0,0,Americas
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-01-28,0,0,0,0,Americas
Nova Scotia,Canada,44.682,-63.7443,2020-01-28,0,0,0,0,Americas
Ontario,Canada,51.2538,-85.3232,2020-01-28,1,0,0,1,Americas
Prince Edward Island,Canada,46.5107,-63.4168,2020-01-28,0,0,0,0,Americas
Quebec,Canada,52.9399,-73.5491,2020-01-28,0,0,0,0,Americas
Saskatchewan,Canada,52.9399,-106.4509,2020-01-28,0,0,0,0,Americas
Anhui,China,31.8257,117.2264,2020-01-28,106,0,0,106,Western Pacific
Beijing,China,40.1824,116.4142,2020-01-28,91,1,4,86,Western Pacific
Chongqing,China,30.0572,107.874,2020-01-28,132,0,0,132,Western Pacific
Fujian,China,26.0789,117.9874,2020-01-28,80,0,0,80,Western Pacific
Gansu,China,35.7518,104.2861,2020-01-28,19,0,0,19,Western Pacific
Guangdong,China,23.3417,113.4244,2020-01-28,207,0,4,203,Western Pacific
Guangxi,China,23.8298,108.7881,2020-01-28,51,0,2,49,Western Pacific
Guizhou,China,26.8154,106.8748,2020-01-28,9,0,0,9,Western Pacific
Hainan,China,19.1959,109.7453,2020-01-28,40,1,0,39,Western Pacific
Hebei,China,39.549,116.1306,2020-01-28,33,1,0,32,Western Pacific
Heilongjiang,China,47.862,127.7615,2020-01-28,33,1,0,32,Western Pacific
Henan,China,37.8957,114.9042,2020-01-28,168,1,0,167,Western Pacific
Hong Kong,China,22.3,114.2,2020-01-28,8,0,0,8,Western Pacific
Hubei,China,30.9756,112.2707,2020-01-28,3554,125,80,3349,Western Pacific
Hunan,China,27.6104,111.7088,2020-01-28,143,0,0,143,Western Pacific
Inner Mongolia,China,44.0935,113.9448,2020-01-28,15,0,0,15,Western Pacific
Jiangsu,China,32.9711,119.455,2020-01-28,70,0,1,69,Western Pacific
Jiangxi,China,27.614,115.7221,2020-01-28,109,0,3,106,Western Pacific
Jilin,China,43.6661,126.1923,2020-01-28,8,0,0,8,Western Pacific
Liaoning,China,41.2956,122.6085,2020-01-28,34,0,0,34,Western Pacific
Macau,China,22.1667,113.55,2020-01-28,7,0,0,7,Western Pacific
Ningxia,China,37.2692,106.1655,2020-01-28,11,0,0,11,Western Pacific
Qinghai,China,35.7452,95.9956,2020-01-28,6,0,0,6,Western Pacific
Shaanxi,China,35.1917,108.8701,2020-01-28,46,0,0,46,Western Pacific
Shandong,China,36.3427,118.1498,2020-01-28,95,0,0,95,Western Pacific
Shanghai,China,31.202,121.4491,2020-01-28,66,1,4,61,Western Pacific
Shanxi,China,37.5777,112.2922,2020-01-28,27,0,0,27,Western Pacific
Sichuan,China,30.6171,102.7103,2020-01-28,90,0,0,90,Western Pacific
Tianjin,China,39.3054,117.323,2020-01-28,24,0,0,24,Western Pacific
Tibet,China,31.6927,88.0924,2020-01-28,0,0,0,0,Western Pacific
Xinjiang,China,41.1129,85.2401,2020-01-28,10,0,0,10,Western Pacific
Yunnan,China,24.974,101.487,2020-01-28,44,0,0,44,Western Pacific
Zhejiang,China,29.1832,120.0934,2020-01-28,173,0,3,170,Western Pacific
Faroe Islands,Denmark,61.8926,-6.9118,2020-01-28,0,0,0,0,Europe
Greenland,Greenland,71.7069,-42.6043,2020-01-28,0,0,0,0,Europe
French Guiana,France,3.9339,-53.1258,2020-01-28,0,0,0,0,Europe
French Polynesia,France,-17.6797,149.4068,2020-01-28,0,0,0,0,Europe
Guadeloupe,France,16.265,-61.551,2020-01-28,0,0,0,0,Europe
Mayotte,France,-12.8275,45.166244,2020-01-28,0,0,0,0,Europe
New Caledonia,France,-20.904305,165.618042,2020-01-28,0,0,0,0,Europe
Reunion,France,-21.1151,55.5364,2020-01-28,0,0,0,0,Europe
Saint Barthelemy,France,17.9,-62.8333,2020-01-28,0,0,0,0,Europe
St Martin,France,18.0708,-63.0501,2020-01-28,0,0,0,0,Europe
Martinique,France,14.6415,-61.0242,2020-01-28,0,0,0,0,Europe
Aruba,Netherlands,12.5211,-69.9683,2020-01-28,0,0,0,0,Europe
Curacao,Netherlands,12.1696,-68.99,2020-01-28,0,0,0,0,Europe
Sint Maarten,Netherlands,18.0425,-63.0548,2020-01-28,0,0,0,0,Europe
Bermuda,United Kingdom,32.3078,-64.7505,2020-01-28,0,0,0,0,Europe
Cayman Islands,United Kingdom,19.3133,-81.2546,2020-01-28,0,0,0,0,Europe
Channel Islands,United Kingdom,49.3723,-2.3644,2020-01-28,0,0,0,0,Europe
Gibraltar,United Kingdom,36.1408,-5.3536,2020-01-28,0,0,0,0,Europe
Isle of Man,United Kingdom,54.2361,-4.5481,2020-01-28,0,0,0,0,Europe
Montserrat,United Kingdom,16.742498,-62.187366,2020-01-28,0,0,0,0,Europe
Northwest Territories,Canada,64.8255,-124.8457,2020-01-28,0,0,0,0,Americas
Yukon,Canada,64.2823,-135.0,2020-01-28,0,0,0,0,Americas
Anguilla,United Kingdom,18.2206,-63.0686,2020-01-28,0,0,0,0,Europe
British Virgin Islands,United Kingdom,18.4207,-64.64,2020-01-28,0,0,0,0,Europe
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-01-28,0,0,0,0,Europe
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-01-28,0,0,0,0,Europe
Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-01-28,0,0,0,0,Europe
Australian Capital Territory,Australia,-35.4735,149.0124,2020-01-29,0,0,0,0,Western Pacific
New South Wales,Australia,-33.8688,151.2093,2020-01-29,4,0,0,4,Western Pacific
Northern Territory,Australia,-12.4634,130.8456,2020-01-29,0,0,0,0,Western Pacific
Queensland,Australia,-27.4698,153.0251,2020-01-29,1,0,0,1,Western Pacific
South Australia,Australia,-34.9285,138.6007,2020-01-29,0,0,0,0,Western Pacific
Tasmania,Australia,-42.8821,147.3272,2020-01-29,0,0,0,0,Western Pacific
Victoria,Australia,-37.8136,144.9631,2020-01-29,1,0,0,1,Western Pacific
Western Australia,Australia,-31.9505,115.8605,2020-01-29,0,0,0,0,Western Pacific
Alberta,Canada,53.9333,-116.5765,2020-01-29,0,0,0,0,Americas
British Columbia,Canada,53.7267,-127.6476,2020-01-29,1,0,0,1,Americas
Manitoba,Canada,53.7609,-98.8139,2020-01-29,0,0,0,0,Americas
New Brunswick,Canada,46.5653,-66.4619,2020-01-29,0,0,0,0,Americas
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-01-29,0,0,0,0,Americas
Nova Scotia,Canada,44.682,-63.7443,2020-01-29,0,0,0,0,Americas
Ontario,Canada,51.2538,-85.3232,2020-01-29,1,0,0,1,Americas
Prince Edward Island,Canada,46.5107,-63.4168,2020-01-29,0,0,0,0,Americas
Quebec,Canada,52.9399,-73.5491,2020-01-29,0,0,0,0,Americas
Saskatchewan,Canada,52.9399,-106.4509,2020-01-29,0,0,0,0,Americas
Anhui,China,31.8257,117.2264,2020-01-29,152,0,2,150,Western Pacific
Beijing,China,40.1824,116.4142,2020-01-29,111,1,4,106,Western Pacific
Chongqing,China,30.0572,107.874,2020-01-29,147,0,1,146,Western Pacific
Fujian,China,26.0789,117.9874,2020-01-29,84,0,0,84,Western Pacific
Gansu,China,35.7518,104.2861,2020-01-29,24,0,0,24,Western Pacific
Guangdong,China,23.3417,113.4244,2020-01-29,277,0,5,272,Western Pacific
Guangxi,China,23.8298,108.7881,2020-01-29,58,0,2,56,Western Pacific
Guizhou,China,26.8154,106.8748,2020-01-29,9,0,1,8,Western Pacific
Hainan,China,19.1959,109.7453,2020-01-29,43,1,0,42,Western Pacific
Hebei,China,39.549,116.1306,2020-01-29,48,1,0,47,Western Pacific
Heilongjiang,China,47.862,127.7615,2020-01-29,38,1,0,37,Western Pacific
Henan,China,37.8957,114.9042,2020-01-29,206,2,0,204,Western Pacific
Hong Kong,China,22.3,114.2,2020-01-29,10,0,0,10,Western Pacific
Hubei,China,30.9756,112.2707,2020-01-29,3554,125,88,3341,Western Pacific
Hunan,China,27.6104,111.7088,2020-01-29,221,0,0,221,Western Pacific
Inner Mongolia,China,44.0935,113.9448,2020-01-29,16,0,0,16,Western Pacific
Jiangsu,China,32.9711,119.455,2020-01-29,99,0,1,98,Western Pacific
Jiangxi,China,27.614,115.7221,2020-01-29,109,0,3,106,Western Pacific
Jilin,China,43.6661,126.1923,2020-01-29,9,0,0,9,Western Pacific
Liaoning,China,41.2956,122.6085,2020-01-29,39,0,1,38,Western Pacific
Macau,China,22.1667,113.55,2020-01-29,7,0,0,7,Western Pacific
Ningxia,China,37.2692,106.1655,2020-01-29,12,0,0,12,Western Pacific
Qinghai,China,35.7452,95.9956,2020-01-29,6,0,0,6,Western Pacific
Shaanxi,China,35.1917,108.8701,2020-01-29,56,0,0,56,Western Pacific
Shandong,China,36.3427,118.1498,2020-01-29,130,0,1,129,Western Pacific
Shanghai,China,31.202,121.4491,2020-01-29,96,1,5,90,Western Pacific
Shanxi,China,37.5777,112.2922,2020-01-29,27,0,1,26,Western Pacific
Sichuan,China,30.6171,102.7103,2020-01-29,108,1,1,106,Western Pacific
Tianjin,China,39.3054,117.323,2020-01-29,27,0,0,27,Western Pacific
Tibet,China,31.6927,88.0924,2020-01-29,0,0,0,0,Western Pacific
Xinjiang,China,41.1129,85.2401,2020-01-29,13,0,0,13,Western Pacific
Yunnan,China,24.974,101.487,2020-01-29,55,0,0,55,Western Pacific
Zhejiang,China,29.1832,120.0934,2020-01-29,296,0,3,293,Western Pacific
Faroe Islands,Denmark,61.8926,-6.9118,2020-01-29,0,0,0,0,Europe
Greenland,Greenland,71.7069,-42.6043,2020-01-29,0,0,0,0,Europe
French Guiana,France,3.9339,-53.1258,2020-01-29,0,0,0,0,Europe
French Polynesia,France,-17.6797,149.4068,2020-01-29,0,0,0,0,Europe
Guadeloupe,France,16.265,-61.551,2020-01-29,0,0,0,0,Europe
Mayotte,France,-12.8275,45.166244,2020-01-29,0,0,0,0,Europe
New Caledonia,France,-20.904305,165.618042,2020-01-29,0,0,0,0,Europe
Reunion,France,-21.1151,55.5364,2020-01-29,0,0,0,0,Europe
Saint Barthelemy,France,17.9,-62.8333,2020-01-29,0,0,0,0,Europe
St Martin,France,18.0708,-63.0501,2020-01-29,0,0,0,0,Europe
Martinique,France,14.6415,-61.0242,2020-01-29,0,0,0,0,Europe
Aruba,Netherlands,12.5211,-69.9683,2020-01-29,0,0,0,0,Europe
Curacao,Netherlands,12.1696,-68.99,2020-01-29,0,0,0,0,Europe
Sint Maarten,Netherlands,18.0425,-63.0548,2020-01-29,0,0,0,0,Europe
Bermuda,United Kingdom,32.3078,-64.7505,2020-01-29,0,0,0,0,Europe
Cayman Islands,United Kingdom,19.3133,-81.2546,2020-01-29,0,0,0,0,Europe
Channel Islands,United Kingdom,49.3723,-2.3644,2020-01-29,0,0,0,0,Europe
Gibraltar,United Kingdom,36.1408,-5.3536,2020-01-29,0,0,0,0,Europe
Isle of Man,United Kingdom,54.2361,-4.5481,2020-01-29,0,0,0,0,Europe
Montserrat,United Kingdom,16.742498,-62.187366,2020-01-29,0,0,0,0,Europe
Northwest Territories,Canada,64.8255,-124.8457,2020-01-29,0,0,0,0,Americas
Yukon,Canada,64.2823,-135.0,2020-01-29,0,0,0,0,Americas
Anguilla,United Kingdom,18.2206,-63.0686,2020-01-29,0,0,0,0,Europe
British Virgin Islands,United Kingdom,18.4207,-64.64,2020-01-29,0,0,0,0,Europe
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-01-29,0,0,0,0,Europe
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-01-29,0,0,0,0,Europe
Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-01-29,0,0,0,0,Europe
Australian Capital Territory,Australia,-35.4735,149.0124,2020-01-30,0,0,0,0,Western Pacific
New South Wales,Australia,-33.8688,151.2093,2020-01-30,4,0,2,2,Western Pacific
Northern Territory,Australia,-12.4634,130.8456,2020-01-30,0,0,0,0,Western Pacific
Queensland,Australia,-27.4698,153.0251,2020-01-30,3,0,0,3,Western Pacific
South Australia,Australia,-34.9285,138.6007,2020-01-30,0,0,0,0,Western Pacific
Tasmania,Australia,-42.8821,147.3272,2020-01-30,0,0,0,0,Western Pacific
Victoria,Australia,-37.8136,144.9631,2020-01-30,2,0,0,2,Western Pacific
Western Australia,Australia,-31.9505,115.8605,2020-01-30,0,0,0,0,Western Pacific
Alberta,Canada,53.9333,-116.5765,2020-01-30,0,0,0,0,Americas
British Columbia,Canada,53.7267,-127.6476,2020-01-30,1,0,0,1,Americas
Manitoba,Canada,53.7609,-98.8139,2020-01-30,0,0,0,0,Americas
New Brunswick,Canada,46.5653,-66.4619,2020-01-30,0,0,0,0,Americas
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-01-30,0,0,0,0,Americas
Nova Scotia,Canada,44.682,-63.7443,2020-01-30,0,0,0,0,Americas
Ontario,Canada,51.2538,-85.3232,2020-01-30,1,0,0,1,Americas
Prince Edward Island,Canada,46.5107,-63.4168,2020-01-30,0,0,0,0,Americas
Quebec,Canada,52.9399,-73.5491,2020-01-30,0,0,0,0,Americas
Saskatchewan,Canada,52.9399,-106.4509,2020-01-30,0,0,0,0,Americas
Anhui,China,31.8257,117.2264,2020-01-30,200,0,2,198,Western Pacific
Beijing,China,40.1824,116.4142,2020-01-30,114,1,4,109,Western Pacific
Chongqing,China,30.0572,107.874,2020-01-30,182,0,1,181,Western Pacific
Fujian,China,26.0789,117.9874,2020-01-30,101,0,0,101,Western Pacific
Gansu,China,35.7518,104.2861,2020-01-30,26,0,0,26,Western Pacific
Guangdong,China,23.3417,113.4244,2020-01-30,354,0,10,344,Western Pacific
Guangxi,China,23.8298,108.7881,2020-01-30,78,0,2,76,Western Pacific
Guizhou,China,26.8154,106.8748,2020-01-30,12,0,1,11,Western Pacific
Hainan,China,19.1959,109.7453,2020-01-30,46,1,1,44,Western Pacific
Hebei,China,39.549,116.1306,2020-01-30,65,1,0,64,Western Pacific
Heilongjiang,China,47.862,127.7615,2020-01-30,44,2,0,42,Western Pacific
Henan,China,37.8957,114.9042,2020-01-30,278,2,0,276,Western Pacific
Hong Kong,China,22.3,114.2,2020-01-30,10,0,0,10,Western Pacific
Hubei,China,30.9756,112.2707,2020-01-30,4903,162,90,4651,Western Pacific
Hunan,China,27.6104,111.7088,2020-01-30,277,0,2,275,Western Pacific
